Disease   Association_Type  Gene
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"OXTR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HSP90AA1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRHR2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ARSD"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DUSP2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ACE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NFATC4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ERBB4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TAL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"OXTR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PDIA3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADCY8"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HCRT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DPYS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SKA2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NOL3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MFGE8"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PSMG1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"GAL"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BCL2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"SLC18A2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"CRHR1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ADCYAP1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LPP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"XIAP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FGFR3"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL10"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ZCCHC10"
"Post-Traumatic Stress Disorder"	"Biomarker"	"VCAM1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"HCRTR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LINC02210-CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"WASF2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NGF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"IL15"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ACSM3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRP"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"CRP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DICER1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PDSS1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IFNG"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ADCYAP1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LEP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNFRSF10C"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NHS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GABRB3"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BCL2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MET"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF-AS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RPS19"
"Post-Traumatic Stress Disorder"	"Biomarker"	"UGCG"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"RORA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL4L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"LOC110806262"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NARS1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"SOD1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MIR132"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BCS1L"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CYRIB"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MAOA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HLA-C"
"Post-Traumatic Stress Disorder"	"Biomarker"	"GAD1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC26A4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PON1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TEC"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LINC02210-CRHR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NLGN1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ATP6AP1L"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MTPAP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PNOC"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PHOBS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FAAH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FGF9"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HLA-B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TLL1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL33"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RIN1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL4L2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"MBP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"AMY1B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OGN"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TBX4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"POR"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"CD160"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL1B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL1B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ERICD"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC26A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MAP3K10"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FAAH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ACTB"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MPST"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TAL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NFKB1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PDSS1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DNASE1L3"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IDS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LOC110806262"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL6"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ANKK1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"EP300"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRHR2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SMCP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADRB2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GAD1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"LINC02210-CRHR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PTPRVP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DPYD"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ADIPOR2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PNOC"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MDD1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"APOE"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNF"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ICAM1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NR3C1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"FKBP5"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TSPO"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LINC02210-CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LOC110806262"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LINC02210-CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"WASF2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NGF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CANX"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DICER1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CRP"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MCIDAS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ENPEP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PRTFDC1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"P2RX7"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TAL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TLL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HTR2C"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPY"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"OPRM1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FAAH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"APOE"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"MIR598"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"EXOSC6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DRD2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TLE2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPPA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL3"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"TP73"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MTCO2P12"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ICAM1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ADCYAP1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TACR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"GCLC"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FMN2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LOC110806262"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CFP"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL4L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SMUG1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"WASF1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LHX2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SKA2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CHRNB4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LOH19CR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"RMDN1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"TNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PTGDS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SEPHS1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SNCA"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPRL1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PTGDS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC26A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"IL10"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"COMT"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MDM2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"S100A10"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"WWC1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PTGDS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PRKCA"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CBL"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MIR144"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"RPS6"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PDZD8"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TUSC2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NTRK2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"HMOX1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BCHE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SET"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"WASF1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DNMT1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRHR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TP53"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADRB2"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"PHLDA2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PHLDA2"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPRL1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MPST"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CHPT1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TLR8"
"Post-Traumatic Stress Disorder"	"Biomarker"	"LINC02210-CRHR1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SCLY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TIA1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"CPT1B"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CNR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CASP9"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ZFP57"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"FMR1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"TAL1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SCLY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"POR"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL4L2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HBEGF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ND5"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GHSR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FLT4"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ADCYAP1R1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"REN"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ADCYAP1R1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PSS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"HTR1A"
"Post-Traumatic Stress Disorder"	"Biomarker"	"TLL1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ATXN2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PSMG1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CRH"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SYBU"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SCLY"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GAD1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IL6"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DBT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"COPE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OGN"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"DRD2"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"ADCYAP1R1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NPY"
"Post-Traumatic Stress Disorder"	"Biomarker"	"DLG4"
"Post-Traumatic Stress Disorder"	"PosttranslationalModification"	"NR3C1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"CAPS"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"S100A10"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CCL17"
"Post-Traumatic Stress Disorder"	"Biomarker"	"PKD2L1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"BDNF"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"APOE"
"Post-Traumatic Stress Disorder"	"Biomarker"	"OPN1SW"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"GSS"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"BDNF"
"Post-Traumatic Stress Disorder"	"Biomarker"	"MRPS30"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ASAP1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"SLC6A4"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SLC6A3"
"Post-Traumatic Stress Disorder"	"Biomarker"	"ECT"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CAPS"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"NR3C1"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"NR3C1"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"ACTB"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CNR1"
"Post-Traumatic Stress Disorder"	"Biomarker"	"NPS"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SHBG"
"Post-Traumatic Stress Disorder"	"Biomarker"	"CECR"
"Post-Traumatic Stress Disorder"	"Biomarker"	"FKBP5"
"Post-Traumatic Stress Disorder"	"Biomarker"	"VDR"
"Post-Traumatic Stress Disorder"	"AlteredExpression"	"IFNG"
"Post-Traumatic Stress Disorder"	"Biomarker"	"SRSF8"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"LMNA"
"Post-Traumatic Stress Disorder"	"GeneticVariation"	"PKD2L1"
