"pert","cell","type","trend","WTCS","WTCS_Pval","WTCS_FDR","NCS","NCSct","N_upset","N_downset","t_gn_sym","MOAss","PCIDss","target_count"
"5-methoxytryptamine","MCF7","trt_cp","down",-0.437503488331277,2.44573801646034e-05,6.23466946078869e-05,-0.89664820737602,-0.548231838163583,22,2,"HTR1B; HTR1D; HTR1E; HTR1F; HTR4; HTR5A; HTR6; HTR7; TRPM8","Serotonin receptor agonist","1833",8
"purvalanol-a","HA1E","trt_cp","up",0.481268121641992,2.25860859527209e-05,6.23466946078869e-05,0.893223650615823,0.895344610572043,22,2,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC","CDK inhibitor; DYRK inhibitor","456214",8
"prostaglandin-e1","PC3","trt_cp","up",0.425816737001109,2.49796018051287e-05,6.23466946078869e-05,0.864343946788225,0.579110444348111,22,2,"CATSPER1; CATSPER2; CATSPER3; CATSPER4; PTGDR; PTGER1; PTGER2; PTGER4; PTGIR","Prostanoid receptor agonist","149351",8
"HG-6-64-01","HS578T","trt_cp","up",0.473133203553747,2.29342337130712e-05,6.23466946078869e-05,0.860836794769127,0.979652511136289,22,2,"ABL1; BRAF; CSF1R; EGFR; FLT3; KIT; MAPK11; PDGFRB; RET","RAF inhibitor","53302361",8
"orantinib","PC3","trt_cp","down",-0.409051810123155,2.5719415795873e-05,6.23466946078869e-05,-0.845702564877147,-0.868942476614603,22,2,"AURKA; AURKB; EGFR; FGFR2; IKBKE; KDR; PDGFRA; PDGFRB; TBK1","FGFR inhibitor; PDGFR receptor inhibitor; VEGFR inhibitor","5329099",8
"purvalanol-a","MCF7","trt_cp","up",0.424134277029515,2.50666387452163e-05,6.23466946078869e-05,0.840793151110915,0.895344610572043,22,2,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC","CDK inhibitor; DYRK inhibitor","456214",8
"octopamine","FIBRNPC","trt_cp","up",0.416833421503618,2.53712680355227e-05,6.23466946078869e-05,0.825859847612517,0.442608573761361,22,2,"ADCY10; DBH; PNMT; TAAR1; TAAR2; TAAR5; TAAR6; TAAR8; TDP1",NA,"102484",8
"5-methoxytryptamine","PC3","trt_cp","down",-0.384304821901496,2.68073775469674e-05,6.23466946078869e-05,-0.79453889588925,-0.548231838163583,22,2,"HTR1B; HTR1D; HTR1E; HTR1F; HTR4; HTR5A; HTR6; HTR7; TRPM8","Serotonin receptor agonist","1833",8
"purvalanol-a","A375","trt_cp","up",0.390158355932074,2.65462667267047e-05,6.23466946078869e-05,0.763582801824401,0.895344610572043,22,2,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CSNK1G3; RPS6KA1; SRC","CDK inhibitor; DYRK inhibitor","456214",8
"cinobufagin","PHH","trt_cp","up",0.359183066272413,2.79388577681057e-05,6.23466946078869e-05,0.749119378257808,0.913588403983055,22,2,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2","ATPase inhibitor","23947601",8
"methysergide","ASC","trt_cp","down",-0.371016645072464,2.73731176575365e-05,6.23466946078869e-05,-0.744726521002654,-0.749535605012938,22,2,"ADCY10; HTR1B; HTR1D; HTR1E; HTR1F; HTR2B; HTR5A; HTR6; HTR7","Serotonin receptor antagonist","4163",8
"cinobufagin","HA1E","trt_cp","up",0.372899467239937,2.7286080717449e-05,6.23466946078869e-05,0.692093675983233,0.913588403983055,22,2,"ATP1A1; ATP1A2; ATP1A3; ATP1A4; ATP1B1; ATP1B2; ATP1B3; ATP1B4; FXYD2","ATPase inhibitor","23947601",8
"clotrimazole","MCF7","trt_cp","up",0.345161672377769,3.03976513255791e-05,6.61092453891588e-05,0.684239840726248,0.687291190802198,22,2,"CYP3A4; CYP46A1; CYP51A1; KCNN4; NR1I2; NR1I3; TRPM2; TRPM4; TRPM8","Cytochrome P450 inhibitor; Imidazoline receptor ligand","2812",8
"octopamine","MCF7","trt_cp","up",0.328340999824538,5.31360519234533e-05,0.000112608734249215,0.650894961413766,0.442608573761361,22,2,"ADCY10; DBH; PNMT; TAAR1; TAAR2; TAAR5; TAAR6; TAAR8; TDP1",NA,"102484",8
"ropinirole","HCC515","trt_cp","down",-0.663659140238183,1.46222059347095e-05,6.23466946078869e-05,-1.35254079515298,-1.05583852374865,22,2,"ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B","Dopamine receptor agonist","5095",7
"isradipine","VCAP","trt_cp","down",-0.626997754721519,1.62323893263293e-05,6.23466946078869e-05,-1.3057824479188,-0.764879636752805,22,2,"CACNA1C; CACNA1D; CACNA1F; CACNA1H; CACNA1S; CACNA2D1; CACNA2D2; CACNB2","Calcium channel blocker","3784",7
"isradipine","MCF7","trt_cp","down",-0.629550134757529,1.6101833916198e-05,6.23466946078869e-05,-1.29024114056033,-0.764879636752805,22,2,"CACNA1C; CACNA1D; CACNA1F; CACNA1H; CACNA1S; CACNA2D1; CACNA2D2; CACNB2","Calcium channel blocker","3784",7
"isradipine","HT29","trt_cp","down",-0.598571227575532,1.74509064875551e-05,6.23466946078869e-05,-1.23168970087341,-0.764879636752805,22,2,"CACNA1C; CACNA1D; CACNA1F; CACNA1H; CACNA1S; CACNA2D1; CACNA2D2; CACNB2","Calcium channel blocker","3784",7
"ropinirole","VCAP","trt_cp","down",-0.587150359694115,1.79731281280804e-05,6.23466946078869e-05,-1.22279645852689,-1.05583852374865,22,2,"ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B","Dopamine receptor agonist","5095",7
"gavestinel","PC3","trt_cp","up",0.58135660947743,1.82342389483431e-05,6.23466946078869e-05,1.18006649965437,1.04274668409053,22,2,"GLRB; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","Glutamate receptor antagonist","6450546",7
"ropinirole","SKB","trt_cp","down",-0.545133627952223,1.98009038699191e-05,6.23466946078869e-05,-1.17357830816727,-1.05583852374865,22,2,"ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B","Dopamine receptor agonist","5095",7
"gavestinel","MCF7","trt_cp","up",0.587288389666388,1.79731281280804e-05,6.23466946078869e-05,1.16422577117976,1.04274668409053,22,2,"GLRB; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","Glutamate receptor antagonist","6450546",7
"PHA-793887","NPC","trt_cp","up",0.579683213415939,1.82777574183869e-05,6.23466946078869e-05,1.13639163888457,0,22,2,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CDK7; CDK9","CDK inhibitor","46191454",7
"A-443644","NPC","trt_cp","up",0.571394057516978,1.86694236487809e-05,6.23466946078869e-05,1.12014185410733,1.01516578682153,22,2,"AKT1; AKT2; AKT3; CDC42BPB; GSK3B; PHKG1; PKIA; PRKACA","AKT inhibitor","10172943",7
"cyproheptadine","MCF7","trt_cp","up",0.562573724848576,1.90175714091311e-05,6.23466946078869e-05,1.11523203962768,0.969233460974654,22,2,"ADRA1A; ADRA1B; ADRA1D; CHRM1; HRH1; HTR2B; HTR6; HTR7","Histamine receptor antagonist","2913",7
"A-443644","ASC","trt_cp","up",0.52307897168746,2.07583102108822e-05,6.23466946078869e-05,1.10447877833031,1.01516578682153,22,2,"AKT1; AKT2; AKT3; CDC42BPB; GSK3B; PHKG1; PKIA; PRKACA","AKT inhibitor","10172943",7
"A-443644","VCAP","trt_cp","up",0.533318419954029,2.03231255104445e-05,6.23466946078869e-05,1.08763593829714,1.01516578682153,22,2,"AKT1; AKT2; AKT3; CDC42BPB; GSK3B; PHKG1; PKIA; PRKACA","AKT inhibitor","10172943",7
"indometacin","MCF7","trt_cp","down",-0.528221918896244,2.05407178606633e-05,6.23466946078869e-05,-1.08257248069393,-0.017945790657342,22,2,"AKR1C3; GLO1; PLA2G2A; PPARA; PPARG; PTGDR2; PTGR2; SLC46A1","Cyclooxygenase inhibitor","3715",7
"semaxanib","MCF7","trt_cp","up",0.545920244020716,1.97573853998753e-05,6.23466946078869e-05,1.08221859699747,0.746036920674129,22,2,"FLT1; FLT3; KDR; KIT; MET; PDGFRA; PDGFRB; RET","VEGFR inhibitor","5329098",7
"gavestinel","VCAP","trt_cp","up",0.527597930238026,2.05407178606633e-05,6.23466946078869e-05,1.07596971795485,1.04274668409053,22,2,"GLRB; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","Glutamate receptor antagonist","6450546",7
"semaxanib","NPC","trt_cp","up",0.546689221273314,1.97138669298316e-05,6.23466946078869e-05,1.07171131705266,0.746036920674129,22,2,"FLT1; FLT3; KDR; KIT; MET; PDGFRA; PDGFRB; RET","VEGFR inhibitor","5329098",7
"corticosterone","A549","trt_cp","up",0.543939322954994,1.98444223399629e-05,6.23466946078869e-05,1.06176814772884,0.966768064748492,22,2,"AKR1D1; CYP11B1; CYP21A2; HSD11B1; HSD11B1L; HSD11B2; NCOA1; NR3C2","mineralocorticoid receptor agonist","51414212",7
"ropinirole","ASC","trt_cp","down",-0.524195959466615,2.07147917408385e-05,6.23466946078869e-05,-1.05219708711714,-1.05583852374865,22,2,"ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B","Dopamine receptor agonist","5095",7
"gavestinel","SKB","trt_cp","up",0.523882568652958,2.07147917408385e-05,6.23466946078869e-05,1.04171916757926,1.04274668409053,22,2,"GLRB; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","Glutamate receptor antagonist","6450546",7
"PHA-793887","PC3","trt_cp","up",0.49687036328593,2.18897904320205e-05,6.23466946078869e-05,1.00857212393589,0,22,2,"CCND1; CCNE1; CDK1; CDK2; CDK4; CDK5; CDK7; CDK9","CDK inhibitor","46191454",7
"gavestinel","HA1E","trt_cp","up",0.525831464713219,2.06277548007509e-05,6.23466946078869e-05,0.975932290959421,1.04274668409053,22,2,"GLRB; GRIN1; GRIN2A; GRIN2B; GRIN2C; GRIN2D; GRIN3A; GRIN3B","Glutamate receptor antagonist","6450546",7
"A-443644","SKB","trt_cp","up",0.490028297235745,2.21944197223269e-05,6.23466946078869e-05,0.974401326616499,1.01516578682153,22,2,"AKT1; AKT2; AKT3; CDC42BPB; GSK3B; PHKG1; PKIA; PRKACA","AKT inhibitor","10172943",7
"cyproheptadine","VCAP","trt_cp","up",0.47453705552012,2.28471967729836e-05,6.23466946078869e-05,0.967758727856947,0.969233460974654,22,2,"ADRA1A; ADRA1B; ADRA1D; CHRM1; HRH1; HTR2B; HTR6; HTR7","Histamine receptor antagonist","2913",7
"corticosterone","MCF7","trt_cp","up",0.487197684426929,2.23249751324583e-05,6.23466946078869e-05,0.965808467950711,0.966768064748492,22,2,"AKR1D1; CYP11B1; CYP21A2; HSD11B1; HSD11B1L; HSD11B2; NCOA1; NR3C2","mineralocorticoid receptor agonist","51414212",7
"A-443644","PC3","trt_cp","up",0.47462934548181,2.28471967729836e-05,6.23466946078869e-05,0.963426202136792,1.01516578682153,22,2,"AKT1; AKT2; AKT3; CDC42BPB; GSK3B; PHKG1; PKIA; PRKACA","AKT inhibitor","10172943",7
"sumatriptan","A549","trt_cp","down",-0.448939888879906,2.39786769941218e-05,6.23466946078869e-05,-0.939648834784627,-0.612470587013911,22,2,"ADCY10; HTR1B; HTR1D; HTR1E; HTR1F; HTR5A; HTR6; HTR7","Serotonin receptor agonist","5358",7
"repaglinide","VCAP","trt_cp","down",-0.442859023859034,2.42397878143845e-05,6.23466946078869e-05,-0.922296030413091,-0.0138374135289398,22,2,"ABCC8; CYP2C8; CYP3A5; INS; KCNJ1; KCNJ11; PPARG; SLCO1B1","Insulin secretagogue","65981",7
"lacidipine","A549","trt_cp","up",0.469898095210101,2.30647891232025e-05,6.23466946078869e-05,0.917239863193013,0.00917239863193034,22,2,"CACNA1C; CACNA1D; CACNA1F; CACNA1S; CACNB1; CACNB2; CACNB3; CACNB4","Calcium channel blocker","5311217",7
"fludarabine","PHH","trt_cp","up",0.434385091533933,2.46314540447785e-05,6.23466946078869e-05,0.905962224420581,0,22,2,"ADA; BAX; DCK; MCL1; POLA1; RRM1; RRM2; SLC29A1","DNA repair enzyme inhibitor; DNA synthesis inhibitor; Purine antagonist","57007282",7
"indometacin","PC3","trt_cp","down",-0.434003540804166,2.46314540447785e-05,6.23466946078869e-05,-0.897289532867099,-0.017945790657342,22,2,"AKR1C3; GLO1; PLA2G2A; PPARA; PPARG; PTGDR2; PTGR2; SLC46A1","Cyclooxygenase inhibitor","3715",7
"gemcitabine","PC3","trt_cp","down",-0.423521485754809,2.50666387452163e-05,6.23466946078869e-05,-0.875618192902227,-0.297710185586757,22,2,"CMPK1; DCK; DCTD; RRM1; RRM2; SLC29A1; TK2; TYMS","Ribonucleotide reductase inhibitor","60749",7
"corticosterone","PC3","trt_cp","up",0.409991425128256,2.56758973258292e-05,6.23466946078869e-05,0.832220943311026,0.966768064748492,22,2,"AKR1D1; CYP11B1; CYP21A2; HSD11B1; HSD11B1L; HSD11B2; NCOA1; NR3C2","mineralocorticoid receptor agonist","51414212",7
"captopril","VCAP","trt_cp","up",0.382511651538117,2.68508960170112e-05,6.23466946078869e-05,0.780084473861057,0.265228721112759,22,2,"ACE; ACE2; AGT; ATP6AP2; BDKRB1; LTA4H; MMP2; MMP9","ACE inhibitor","44093",7
"isradipine","A375","trt_cp","down",-0.363420922386492,2.77647838879305e-05,6.23466946078869e-05,-0.750442212089281,-0.764879636752805,22,2,"CACNA1C; CACNA1D; CACNA1F; CACNA1H; CACNA1S; CACNA2D1; CACNA2D2; CACNB2","Calcium channel blocker","3784",7
"semaxanib","ASC","trt_cp","up",0.353933504820933,2.83958017035653e-05,6.28319833929919e-05,0.747328923878743,0.746036920674129,22,2,"FLT1; FLT3; KDR; KIT; MET; PDGFRA; PDGFRB; RET","VEGFR inhibitor","5329098",7
"semaxanib","SKB","trt_cp","up",0.375163303819796,2.71990437773614e-05,6.23466946078869e-05,0.74599696181213,0.746036920674129,22,2,"FLT1; FLT3; KDR; KIT; MET; PDGFRA; PDGFRB; RET","VEGFR inhibitor","5329098",7
"ropinirole","A549","trt_cp","down",-0.352340720730229,2.8656912523828e-05,6.31755287318929e-05,-0.737462978634763,-1.05583852374865,22,2,"ADRA2B; ADRA2C; DRD1; DRD3; DRD4; HTR1B; HTR1D; HTR2B","Dopamine receptor agonist","5095",7
"A-443644","A549","trt_cp","up",0.373769427321766,2.72425622474052e-05,6.23466946078869e-05,0.729596952779855,1.01516578682153,22,2,"AKT1; AKT2; AKT3; CDC42BPB; GSK3B; PHKG1; PKIA; PRKACA","AKT inhibitor","10172943",7
"niflumic-acid","VCAP","trt_cp","up",0.356361635038046,2.81782093533464e-05,6.2564392165542e-05,0.726754799376924,0.247096631788154,22,2,"ANO1; CLCN1; CLCNKA; CLCNKB; KCNQ1; PLA2G1B; PLA2G4A; UGT1A9","Cyclooxygenase inhibitor","4488",7
"fludarabine","A549","trt_cp","up",0.368174547831086,2.75036730676679e-05,6.23466946078869e-05,0.718675762524087,0,22,2,"ADA; BAX; DCK; MCL1; POLA1; RRM1; RRM2; SLC29A1","DNA repair enzyme inhibitor; DNA synthesis inhibitor; Purine antagonist","57007282",7
"ciprofibrate","NPC","trt_cp","up",0.364199777008098,2.77212654178868e-05,6.23466946078869e-05,0.713965096620217,0,22,2,"ACOX1; APOA1; APOB; CAT; CRAT; EHHADH; LPL; PPARA","PPAR receptor agonist","2763",7
"repaglinide","A375","trt_cp","down",-0.335056151367744,3.9057826864291e-05,8.35361609985273e-05,-0.691870676446989,-0.0138374135289398,22,2,"ABCC8; CYP2C8; CYP3A5; INS; KCNJ1; KCNJ11; PPARG; SLCO1B1","Insulin secretagogue","65981",7
"cyproheptadine","A549","trt_cp","up",0.342989773916539,3.13550576665423e-05,6.79406398285452e-05,0.669515149158336,0.969233460974654,22,2,"ADRA1A; ADRA1B; ADRA1D; CHRM1; HRH1; HTR2B; HTR6; HTR7","Histamine receptor antagonist","2913",7
"sumatriptan","MCF7","trt_cp","down",-0.297231557627034,0.000660088153624029,0.00136422968105531,-0.609165756228348,-0.612470587013911,22,2,"ADCY10; HTR1B; HTR1D; HTR1E; HTR1F; HTR5A; HTR6; HTR7","Serotonin receptor agonist","5358",7
"VX-702","PC3","trt_cp","up",0.668243688541559,1.44481320545344e-05,6.23466946078869e-05,1.3564342050952,1.06336946195339,22,2,"IL1B; IL6; MAPK11; MAPK12; MAPK14; NLK; TNF","p38 MAPK inhibitor","10341154",6
"picrotoxin","PHH","trt_cp","up",0.645935082754826,1.54055383954975e-05,6.23466946078869e-05,1.34717511215078,0.0294425379971042,22,2,"GABRR1; GLRA1; GLRA2; GLRA3; GLRB; HTR3A; HTR3B","GABA receptor antagonist","73707459",6
"chlorprothixene","PC3","trt_cp","up",0.652381853189071,1.51444275752348e-05,6.23466946078869e-05,1.32423706444632,0.899894023238087,22,2,"CHRM1; CHRM4; CHRM5; DRD1; DRD3; HRH1; HTR2B","Dopamine receptor antagonist","667467",6
"VX-702","A549","trt_cp","up",0.659578905367447,1.47962798148846e-05,6.23466946078869e-05,1.2874963126925,1.06336946195339,22,2,"IL1B; IL6; MAPK11; MAPK12; MAPK14; NLK; TNF","p38 MAPK inhibitor","10341154",6
"prostaglandin","SKB","trt_cp","down",-0.591163504991824,1.77990542479053e-05,6.23466946078869e-05,-1.27267266311324,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"orlistat","VCAP","trt_cp","up",0.579091620499763,1.83212758884307e-05,6.23466946078869e-05,1.18098463217633,0.96604122264037,22,2,"CNR1; DAGLA; DAGLB; FASN; LIPF; LPL; PNLIP","Lipase inhibitor","3034010",6
"hydroflumethiazide","MCF7","trt_cp","down",-0.57300844412408,1.85823867086933e-05,6.23466946078869e-05,-1.17436090897209,-1.12679005110042,22,2,"ATP1A1; CA1; CA12; CA4; CA9; KCNMA1; SLC12A1","Sodium/potassium/chloride transporter inhibitor","3647",6
"hydroflumethiazide","A375","trt_cp","down",-0.567322842923657,1.8843497528956e-05,6.23466946078869e-05,-1.17148733874941,-1.12679005110042,22,2,"ATP1A1; CA1; CA12; CA4; CA9; KCNMA1; SLC12A1","Sodium/potassium/chloride transporter inhibitor","3647",6
"prostaglandin","PHH","trt_cp","down",-0.566521517401571,1.8843497528956e-05,6.23466946078869e-05,-1.16419749074373,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"picrotoxin","VCAP","trt_cp","up",0.570412009189248,1.87129421188247e-05,6.23466946078869e-05,1.16328365497667,0.0294425379971042,22,2,"GABRR1; GLRA1; GLRA2; GLRA3; GLRB; HTR3A; HTR3B","GABA receptor antagonist","73707459",6
"nateglinide","A549","trt_cp","down",-0.548973347800428,1.9626829989744e-05,6.23466946078869e-05,-1.14902279651626,-0.962784837609452,22,2,"ABCC8; CYP2C9; CYP3A4; INS; KCNJ10; KCNJ11; PPARG","Insulin secretagogue","5311309",6
"minocycline","MCF7","trt_cp","up",0.573919994666191,1.85388682386495e-05,6.23466946078869e-05,1.13772460028588,0.76227548219154,22,2,"ALOX5; CASP1; CASP3; CYCS; IL1B; MMP9; VEGFA",NA,"44246707",6
"nateglinide","VCAP","trt_cp","down",-0.540012346936784,2.0018496220138e-05,6.23466946078869e-05,-1.12462706441856,-0.962784837609452,22,2,"ABCC8; CYP2C9; CYP3A4; INS; KCNJ10; KCNJ11; PPARG","Insulin secretagogue","5311309",6
"miglitol","PC3","trt_cp","up",0.550060995305085,1.95833115197002e-05,6.23466946078869e-05,1.11654110875172,0.956246171447883,22,2,"AMY2A; GAA; GANAB; GANC; MGAM; SI; SLC5A4","Glucosidase inhibitor","441314",6
"chlorprothixene","ASC","trt_cp","up",0.526078719893248,2.06277548007509e-05,6.23466946078869e-05,1.11081273249968,0.899894023238087,22,2,"CHRM1; CHRM4; CHRM5; DRD1; DRD3; HRH1; HTR2B","Dopamine receptor antagonist","667467",6
"VX-702","MCF7","trt_cp","up",0.559657879559238,1.91481268192624e-05,6.23466946078869e-05,1.10945174107189,1.06336946195339,22,2,"IL1B; IL6; MAPK11; MAPK12; MAPK14; NLK; TNF","p38 MAPK inhibitor","10341154",6
"cefotaxime","MCF7","trt_cp","down",-0.539338643570543,2.00620146901818e-05,6.23466946078869e-05,-1.10535582189453,-0.0110535582189453,22,2,"ALB; SLC15A1; SLC15A2; SLC22A11; SLC22A6; SLC22A7; SLC22A8","Bacterial cell wall synthesis inhibitor","5361298",6
"prostaglandin","NPC","trt_cp","down",-0.535794613714999,2.01925701003131e-05,6.23466946078869e-05,-1.09855745627399,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"clenbuterol","PC3","trt_cp","down",-0.52224828691989,2.0801828680926e-05,6.23466946078869e-05,-1.07973294536424,-0.953656610376959,22,2,"ADRB1; ADRB2; ADRB3; MYOD1; NGF; SLC5A7; TNF",NA,"5702273",6
"doxazosin","PC3","trt_cp","up",0.517783653162946,2.09759025611011e-05,6.23466946078869e-05,1.05102295769112,1.00353520939036,22,2,"ADRA1A; ADRA1B; ADRA1D; KCNH2; KCNH6; KCNH7; LPL","Adrenergic receptor antagonist","3157",6
"hydroflumethiazide","HEK293T","trt_cp","down",-0.528345207928658,2.05407178606633e-05,6.23466946078869e-05,-1.03180831484629,-1.12679005110042,22,2,"ATP1A1; CA1; CA12; CA4; CA9; KCNMA1; SLC12A1","Sodium/potassium/chloride transporter inhibitor","3647",6
"prostaglandin","PC3","trt_cp","down",-0.493010358540977,2.20638643121956e-05,6.23466946078869e-05,-1.01928438992502,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"nateglinide","HA1E","trt_cp","down",-0.480204843801175,2.26296044227647e-05,6.23466946078869e-05,-1.01292718048249,-0.962784837609452,22,2,"ABCC8; CYP2C9; CYP3A4; INS; KCNJ10; KCNJ11; PPARG","Insulin secretagogue","5311309",6
"picrotoxin","SKB","trt_cp","up",0.493556962171432,2.20203458421518e-05,6.23466946078869e-05,0.981417933236797,0.0294425379971042,22,2,"GABRR1; GLRA1; GLRA2; GLRA3; GLRB; HTR3A; HTR3B","GABA receptor antagonist","73707459",6
"doxazosin","VCAP","trt_cp","up",0.48008439199103,2.26296044227647e-05,6.23466946078869e-05,0.979071823902098,1.00353520939036,22,2,"ADRA1A; ADRA1B; ADRA1D; KCNH2; KCNH6; KCNH7; LPL","Adrenergic receptor antagonist","3157",6
"prostaglandin","VCAP","trt_cp","down",-0.464972206680661,2.32823814734214e-05,6.23466946078869e-05,-0.968348836469669,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"orlistat","A549","trt_cp","up",0.493786556198837,2.20203458421518e-05,6.23466946078869e-05,0.963870077089502,0.96604122264037,22,2,"CNR1; DAGLA; DAGLB; FASN; LIPF; LPL; PNLIP","Lipase inhibitor","3034010",6
"nateglinide","SKB","trt_cp","down",-0.446498540231745,2.41092324042532e-05,6.23466946078869e-05,-0.961234043499977,-0.962784837609452,22,2,"ABCC8; CYP2C9; CYP3A4; INS; KCNJ10; KCNJ11; PPARG","Insulin secretagogue","5311309",6
"VX-702","ASC","trt_cp","up",0.455032619846595,2.37175661738592e-05,6.23466946078869e-05,0.960799227786385,1.06336946195339,22,2,"IL1B; IL6; MAPK11; MAPK12; MAPK14; NLK; TNF","p38 MAPK inhibitor","10341154",6
"miglitol","MCF7","trt_cp","up",0.481557259297161,2.25425674826771e-05,6.23466946078869e-05,0.954627030667036,0.956246171447883,22,2,"AMY2A; GAA; GANAB; GANC; MGAM; SI; SLC5A4","Glucosidase inhibitor","441314",6
"chlorprothixene","SKB","trt_cp","up",0.47344608929838,2.29342337130712e-05,6.23466946078869e-05,0.94142828097088,0.899894023238087,22,2,"CHRM1; CHRM4; CHRM5; DRD1; DRD3; HRH1; HTR2B","Dopamine receptor antagonist","667467",6
"prostaglandin","ASC","trt_cp","down",-0.453970716635448,2.37610846439029e-05,6.23466946078869e-05,-0.911236832436366,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"chlorprothixene","NPC","trt_cp","up",0.458388464613096,2.35870107637278e-05,6.23466946078869e-05,0.898609458565939,0.899894023238087,22,2,"CHRM1; CHRM4; CHRM5; DRD1; DRD3; HRH1; HTR2B","Dopamine receptor antagonist","667467",6
"furosemide","PC3","trt_cp","up",0.430431721793586,2.48055279249536e-05,6.23466946078869e-05,0.873711671969697,0.585386820219697,22,2,"ATP1A1; BSND; SERPINA7; SERPINE1; SLC12A1; SLC12A2; SLC12A4",NA,"3440",6
"orlistat","PC3","trt_cp","up",0.424784490386,2.50231202751725e-05,6.23466946078869e-05,0.862248641376687,0.96604122264037,22,2,"CNR1; DAGLA; DAGLB; FASN; LIPF; LPL; PNLIP","Lipase inhibitor","3034010",6
"prostaglandin","MCF7","trt_cp","down",-0.349321499960586,2.9440244984616e-05,6.45001858558835e-05,-0.71592228425935,-1.04782269381065,22,2,"AKR1C3; PTGDR; PTGDR2; PTGER1; PTGER2; PTGER4; PTGFR","Prostanoid receptor antagonist","13292831",6
"leucovorin","PC3","trt_cp","up",0.349832221849541,2.9048578754222e-05,6.38124514927833e-05,0.710106806690265,0.475771560482477,22,2,"AMT; FPGS; FTCD; MTHFR; MTHFS; SLC19A1; ST20-MTHFS",NA,"6006",6
"clenbuterol","MCF7","trt_cp","down",-0.340422184089302,3.3356907288556e-05,7.18648929423319e-05,-0.697683445402785,-0.953656610376959,22,2,"ADRB1; ADRB2; ADRB3; MYOD1; NGF; SLC5A7; TNF",NA,"5702273",6
"nomifensine","MCF7","trt_cp","down",-0.296159725155709,0.000722254288081566,0.00149224106744038,-0.606969072796892,-0.206369484750943,22,2,"MAOA; MAOB; MPO; SLC18A2; SLC6A2; SLC6A3; SLC6A4","Dopamine uptake inhibitor; Noradrenaline uptake inhibitor","23615863",6
"linoleic-acid","HA1E","trt_cp","up",0.298721049171292,0.000548572074136847,0.0011350312115183,0.55442007076267,0,22,2,"FABP4; FFAR1; FFAR4; HNF4A; KCNB1; PPARG; TRPM8","Oxidative stress inducer","5280450",6
"brefeldin-a","MCF7","trt_cp","up",0.738508946749837,1.13583206814261e-05,6.23466946078869e-05,1.46400161008017,1.10346230846168,22,2,"ARF1; ARFGEF1; ARFGEF2; CYTH2; GBF1; SAR1A","Brefeldin A inhibited guanine nucleotide exchange protein inhibitor; Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor inhibitor; Protein synthesis inhibitor","5287620",5
"lobelanidine","VCAP","trt_cp","down",-0.692244120211161,1.34036887734837e-05,6.23466946078869e-05,-1.44166420858748,-0.888203266549303,22,2,"CHRNA10; CHRNA4; CHRNA9; CHRNB2; OPRM1; SLC18A2","Acetylcholine receptor antagonist; Dopamine receptor modulator; Opioid receptor antagonist; Vesicular monoamine transporter ligand","96946",5
"gossypol","PC3","trt_cp","up",0.70990119868165,1.26203563126957e-05,6.23466946078869e-05,1.44099268671206,1.31701734456557,22,2,"BCL2; BCL2L1; BCL2L2; CTGF; EGF; MCL1","BCL inhibitor; MCL1 inhibitor","227456",5
